event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:2:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fa4-8c78-7350-baf1-97e79911cd04,2,interaction-632d5f72e037c0c9ffa3,S022-I0005,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_ZPE7ZSBODESlraOpBmqLUe8a"", ""call_qdwmVuDp7zdVSanWdh46KgNL"", ""call_soHs5bn7djbVjDfZCsJb0VWt""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:directed_npc_context"", ""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1481216, ""input_tokens"": 1508040, ""output_tokens"": 8836, ""total_tokens"": 1516876, ""uncached_input_tokens_approx"": 26824}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 185152, ""input_tokens"": 188505, ""output_tokens"": 1105, ""total_tokens"": 189610, ""uncached_input_tokens_approx"": 3353}}",3.0.4,1.0.0,3.0.0
ml2:2:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fa4-8c78-7350-baf1-97e79911cd04,2,interaction-632d5f72e037c0c9ffa3,S022-I0005,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_ZPE7ZSBODESlraOpBmqLUe8a"", ""call_qdwmVuDp7zdVSanWdh46KgNL"", ""call_soHs5bn7djbVjDfZCsJb0VWt""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1481216, ""input_tokens"": 1508040, ""output_tokens"": 8836, ""total_tokens"": 1516876, ""uncached_input_tokens_approx"": 26824}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:2:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fa4-8c78-7350-baf1-97e79911cd04,2,interaction-632d5f72e037c0c9ffa3,S022-I0005,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_soHs5bn7djbVjDfZCsJb0VWt""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1481216, ""input_tokens"": 1508040, ""output_tokens"": 8836, ""total_tokens"": 1516876, ""uncached_input_tokens_approx"": 26824}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 185152, ""input_tokens"": 188505, ""output_tokens"": 1105, ""total_tokens"": 189610, ""uncached_input_tokens_approx"": 3353}}",3.0.4,1.0.0,3.0.0
ml2:3:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,context_and_memory,routed_context_access,"[""call_YettEz9ltQsayJAdAlENtDlt""]","[""comando""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117720, ""output_tokens"": 745, ""total_tokens"": 118465, ""uncached_input_tokens_approx"": 2120}}",3.0.4,1.0.1,3.0.0
ml2:3:context_and_memory:scene_and_durable_memory,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,context_and_memory,scene_and_durable_memory,"[""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:3:context_and_memory:knowledge_layer_separation,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,context_and_memory,knowledge_layer_separation,"[""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""output""]",sim,consulta,camadas_preservadas,,sim,"[""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:3:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,turn_and_session_orchestration,transactional_turn,"[""call_Oaxmmsl6va4xDEPotOziI4tb"", ""call_zkoC0HWV3453uK36m9Ppfwd3"", ""call_yiGaLM6OeI5IUXoPLROfNTrg"", ""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117719, ""output_tokens"": 745, ""total_tokens"": 118464, ""uncached_input_tokens_approx"": 2119}}",3.0.4,1.0.1,3.0.0
ml2:3:turn_and_session_orchestration:session_lifecycle,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,turn_and_session_orchestration,session_lifecycle,"[""call_W58SlPG0knBNyGHZIgvl3eZm""]","[""comando"", ""output""]",sim,efeito,session_checkpoint,session_checkpoint,sim,"[""command:session_checkpoint"", ""output:versioned_session_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:3:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,turn_and_session_orchestration,idempotent_commit,"[""call_yiGaLM6OeI5IUXoPLROfNTrg"", ""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""output""]",sim,consulta,commit_sem_prova_exatamente_uma_vez,,,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:3:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117720, ""output_tokens"": 745, ""total_tokens"": 118465, ""uncached_input_tokens_approx"": 2120}}",3.0.4,1.0.1,3.0.0
ml2:3:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:3:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,evento,rules_and_character_state,character_time_state,"[""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117719, ""output_tokens"": 745, ""total_tokens"": 118464, ""uncached_input_tokens_approx"": 2119}}",3.0.4,1.0.0,3.0.0
ml2:3:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,evento,sidequest_authoring,opportunity_gate,"[""call_Oaxmmsl6va4xDEPotOziI4tb"", ""call_zkoC0HWV3453uK36m9Ppfwd3"", ""call_yiGaLM6OeI5IUXoPLROfNTrg""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117719, ""output_tokens"": 745, ""total_tokens"": 118464, ""uncached_input_tokens_approx"": 2119}}",3.0.4,1.0.0,3.0.0
ml2:3:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,evento,sidequest_lifecycle,active_reassessment,"[""call_yiGaLM6OeI5IUXoPLROfNTrg""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117719, ""output_tokens"": 745, ""total_tokens"": 118464, ""uncached_input_tokens_approx"": 2119}}",3.0.4,1.0.0,3.0.0
ml2:3:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,evento,sidequest_lifecycle,transactional_progress,"[""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:3:npc_continuity_and_social_behavior:social_initiative,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,cena,npc_continuity_and_social_behavior,social_initiative,"[""call_Oaxmmsl6va4xDEPotOziI4tb"", ""call_zkoC0HWV3453uK36m9Ppfwd3""]","[""comando""]",indeterminada,decisao,iniciativa_avaliada,,,"[""command:initiative_interlocutor""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117720, ""output_tokens"": 745, ""total_tokens"": 118465, ""uncached_input_tokens_approx"": 2120}}",3.0.4,1.0.0,3.0.0
ml2:3:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_Oaxmmsl6va4xDEPotOziI4tb"", ""call_zkoC0HWV3453uK36m9Ppfwd3"", ""call_yiGaLM6OeI5IUXoPLROfNTrg""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:3:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_Oaxmmsl6va4xDEPotOziI4tb"", ""call_zkoC0HWV3453uK36m9Ppfwd3"", ""call_yiGaLM6OeI5IUXoPLROfNTrg"", ""call_O9Hx7NbPJgNxLvO5tOjzmy4h""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:3:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fac-b594-79d2-b2b2-14298417e0e4,3,interaction-3544f807438d84ab5581,S022-I0006,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_yiGaLM6OeI5IUXoPLROfNTrg""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 924800, ""input_tokens"": 941756, ""output_tokens"": 5960, ""total_tokens"": 947716, ""uncached_input_tokens_approx"": 16956}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 115600, ""input_tokens"": 117720, ""output_tokens"": 745, ""total_tokens"": 118465, ""uncached_input_tokens_approx"": 2120}}",3.0.4,1.0.0,3.0.0
ml2:4:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a09fbf-f80f-74f0-aa52-ff894dde16f1,4,interaction-bbf84e80f27e709caf9b,S022-I0007,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1211776, ""input_tokens"": 1238668, ""output_tokens"": 7920, ""total_tokens"": 1246588, ""uncached_input_tokens_approx"": 26892}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 134642, ""input_tokens"": 137630, ""output_tokens"": 880, ""total_tokens"": 138510, ""uncached_input_tokens_approx"": 2988}}",3.0.4,1.0.1,3.0.0
