id,nome,tipo_nome,genero,raca,cultura_subraca,regiao_primaria,regioes_compativeis,status,fonte_base,fonte_url,observacao
FRN00085,Atapora,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00086,Yashara,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00087,Jaseida,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00088,Zashiya,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00089,Jaseira,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00090,Saheira,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00091,Saheida,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00092,Ataeida,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00093,Yashaya,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00094,Yashiya,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00095,Ataeira,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00096,Zashpora,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00097,Sahira,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00098,Hapora,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00099,Farira,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00100,Yashpora,nome,feminino,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00101,Tamein,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00102,Tahad,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00103,Khastana,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00104,Mohad,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00105,Mosha,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00106,Rein,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00107,Duin,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00108,Allid,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00109,Jamein,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00110,Tashar,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00111,Alran,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00112,Kharan,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00113,Bashar,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00114,Rezar,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00115,Remein,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00116,Qain,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00117,Almein,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00118,Dushar,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00119,Bastana,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00120,Zashar,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00121,Jazar,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00122,Pamein,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00123,Samir,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00124,Bain,sobrenome,neutro,Humano,Calishita,Calimshan,Lands of Intrigue; Lake of Steam; Tethyr (diáspora),gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00125,Darvin,nome,masculino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00126,Evendur,nome,masculino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00127,Gorstag,nome,masculino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00128,Randal,nome,masculino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00129,Arveene,nome,feminino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00130,Jhessail,nome,feminino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00131,Rowan,nome,feminino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00132,Tessele,nome,feminino,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN00133,Amblecrown,sobrenome,neutro,Humano,Chondathana,Cormyr / Sembia / Dalelands,Western Heartlands; Vilhon Reach; Waterdeep; Sword Coast,canonico_fr_oficial,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
